"bank_id","species","common_name"
7060,"Salvelinus namaycush","Lake Trout"
7061,"Salvelinus namaycush","Lake Trout"
7063,"Salvelinus namaycush","Lake Trout"
7064,"Salvelinus namaycush","Lake Trout"
7065,"Salvelinus namaycush","Lake Trout"
7092,"Salvelinus namaycush","Lake Trout"
7093,"Salvelinus namaycush","Lake Trout"
7094,"Salvelinus namaycush","Lake Trout"
7282,"Salvelinus namaycush","Lake Trout"
5216,"Salvelinus namaycush","Lake Trout"
6930,"Sander canadensis","Sauger"
6903,"Sander canadensis","Sauger"
6925,"Sander canadensis","Sauger"
3645,"Sander canadensis","Sauger"
6900,"Sander canadensis","Sauger"
6437,"Sander canadensis","Sauger"
6864,"Sander canadensis","Sauger"
6909,"Sander canadensis","Sauger"
3171,"Sander canadensis","Sauger"
6869,"Sander canadensis","Sauger"
6912,"Sander canadensis","Sauger"
6913,"Sander canadensis","Sauger"
3005,"Sander canadensis","Sauger"
3107,"Sander canadensis","Sauger"
6776,"Sander canadensis","Sauger"
3004,"Sander canadensis","Sauger"
4310,"Sander canadensis","Sauger"
6929,"Sander canadensis","Sauger"
6926,"Sander canadensis","Sauger"
6941,"Sander canadensis","Sauger"
6907,"Sander canadensis","Sauger"
6906,"Sander canadensis","Sauger"
3106,"Sander canadensis","Sauger"
6904,"Sander canadensis","Sauger"
6921,"Sander canadensis","Sauger"
5310,"Sander canadensis","Sauger"
6928,"Sander canadensis","Sauger"
6943,"Sander canadensis","Sauger"
6905,"Sander canadensis","Sauger"
3173,"Sander canadensis","Sauger"
6940,"Sander canadensis","Sauger"
3172,"Sander canadensis","Sauger"
6901,"Sander canadensis","Sauger"
6914,"Sander canadensis","Sauger"
6918,"Sander canadensis","Sauger"
3105,"Sander canadensis","Sauger"
6931,"Sander canadensis","Sauger"
6911,"Sander canadensis","Sauger"
3267,"Sander canadensis","Sauger"
6945,"Sander canadensis","Sauger"
6936,"Sander canadensis","Sauger"
6917,"Sander canadensis","Sauger"
3175,"Sander canadensis","Sauger"
3109,"Sander canadensis","Sauger"
3174,"Sander canadensis","Sauger"
6908,"Sander canadensis","Sauger"
6942,"Sander canadensis","Sauger"
6910,"Sander canadensis","Sauger"
4309,"Sander canadensis","Sauger"
6915,"Sander canadensis","Sauger"
3009,"Sander canadensis","Sauger"
6932,"Sander canadensis","Sauger"
6933,"Sander canadensis","Sauger"
6938,"Sander canadensis","Sauger"
6939,"Sander canadensis","Sauger"
4307,"Sander canadensis","Sauger"
6919,"Sander canadensis","Sauger"
6924,"Sander canadensis","Sauger"
6944,"Sander canadensis","Sauger"
3646,"Sander canadensis","Sauger"
6898,"Sander canadensis","Sauger"
6895,"Sander canadensis","Sauger"
6897,"Sander canadensis","Sauger"
6916,"Sander canadensis","Sauger"
6920,"Sander canadensis","Sauger"
6887,"Sander canadensis","Sauger"
6922,"Sander canadensis","Sauger"
6902,"Sander canadensis","Sauger"
3108,"Sander canadensis","Sauger"
3103,"Sander canadensis","Sauger"
3110,"Sander canadensis","Sauger"
4308,"Sander canadensis","Sauger"
3158,"Sander canadensis","Sauger"
3003,"Sander canadensis","Sauger"
3068,"Sander canadensis","Sauger"
5577,"Sander canadensis","Sauger"
5307,"Sander canadensis","Sauger"
7022,"Sander canadensis","Sauger"
3154,"Sander canadensis","Sauger"
3311,"Sander canadensis","Sauger"
3069,"Sander canadensis","Sauger"
3153,"Sander canadensis","Sauger"
5576,"Sander canadensis","Sauger"
3155,"Sander canadensis","Sauger"
6885,"Sander canadensis","Sauger"
7247,"Sander canadensis","Sauger"
7248,"Sander canadensis","Sauger"
5696,"Sander canadensis","Sauger"
4346,"Sander canadensis","Sauger"
3408,"Sander canadensis","Sauger"
1816,"Sander canadensis","Sauger"
2424,"Sander canadensis","Sauger"
4693,"Sander canadensis","Sauger"
4849,"Sander canadensis","Sauger"
864,"Sander canadensis","Sauger"
866,"Sander canadensis","Sauger"
5118,"Sander canadensis","Sauger"
6036,"Sander canadensis","Sauger"
6479,"Sander canadensis","Sauger"
2966,"Sander canadensis","Sauger"
6585,"Sander canadensis","Sauger"
1109,"Sander canadensis","Sauger"
1110,"Sander canadensis","Sauger"
6322,"Sander canadensis","Sauger"
1738,"Sander canadensis","Sauger"
2554,"Sander canadensis","Sauger"
2557,"Sander canadensis","Sauger"
1736,"Sander canadensis","Sauger"
1735,"Sander canadensis","Sauger"
1737,"Sander canadensis","Sauger"
1734,"Sander canadensis","Sauger"
2553,"Sander canadensis","Sauger"
5370,"Sander canadensis","Sauger"
4374,"Sander canadensis","Sauger"
6604,"Sander canadensis","Sauger"
1105,"Sander canadensis","Sauger"
723,"Sander canadensis","Sauger"
4517,"Sander canadensis","Sauger"
872,"Sander canadensis","Sauger"
6586,"Sander canadensis","Sauger"
5394,"Sander canadensis","Sauger"
3368,"Sander canadensis","Sauger"
7031,"Sander canadensis","Sauger"
6956,"Sander canadensis","Sauger"
6957,"Sander canadensis","Sauger"
7221,"Sander canadensis","Sauger"
6691,"Sander canadensis","Sauger"
6344,"Sander canadensis","Sauger"
899,"Sander canadensis","Sauger"
7204,"Sander canadensis","Sauger"
7198,"Sander canadensis","Sauger"
4534,"Sander canadensis","Sauger"
3269,"Sander canadensis","Sauger"
6366,"Sander canadensis","Sauger"
3020,"Sander canadensis","Sauger"
4741,"Sander canadensis","Sauger"
4369,"Sander canadensis","Sauger"
4738,"Sander canadensis","Sauger"
4410,"Sander canadensis","Sauger"
3021,"Sander canadensis","Sauger"
3476,"Sander canadensis","Sauger"
4630,"Sander canadensis","Sauger"
5164,"Sander canadensis","Sauger"
5163,"Sander canadensis","Sauger"
5165,"Sander canadensis","Sauger"
7183,"Sander canadensis","Sauger"
4453,"Sander canadensis","Sauger"
894,"Sander canadensis","Sauger"
6172,"Sander canadensis","Sauger"
5289,"Sander canadensis","Sauger"
3011,"Sander canadensis","Sauger"
6974,"Sander canadensis","Sauger"
4765,"Sander canadensis","Sauger"
4531,"Sander canadensis","Sauger"
4588,"Sander canadensis","Sauger"
6448,"Sander canadensis","Sauger"
5001,"Sander canadensis","Sauger"
3284,"Sander canadensis","Sauger"
1042,"Sander canadensis","Sauger"
4926,"Sander canadensis","Sauger"
4385,"Sander canadensis","Sauger"
2431,"Sander canadensis","Sauger"
6743,"Sander canadensis","Sauger"
3449,"Sander canadensis","Sauger"
5611,"Sander canadensis","Sauger"
7199,"Sander canadensis","Sauger"
5377,"Sander canadensis","Sauger"
925,"Sander canadensis","Sauger"
898,"Sander canadensis","Sauger"
3407,"Sander canadensis","Sauger"
6104,"Sander canadensis","Sauger"
3293,"Sander canadensis","Sauger"
6577,"Sander canadensis","Sauger"
6766,"Sander canadensis","Sauger"
6964,"Sander canadensis","Sauger"
6447,"Sander canadensis","Sauger"
895,"Sander canadensis","Sauger"
862,"Sander canadensis","Sauger"
6258,"Sander canadensis","Sauger"
6815,"Sander canadensis","Sauger"
4408,"Sander canadensis","Sauger"
2448,"Sander canadensis","Sauger"
1033,"Sander canadensis","Sauger"
922,"Sander canadensis","Sauger"
5342,"Sander canadensis","Sauger"
2236,"Sander canadensis","Sauger"
5994,"Sander canadensis","Sauger"
6847,"Sander canadensis","Sauger"
7196,"Sander canadensis","Sauger"
6226,"Sander canadensis","Sauger"
6156,"Sander canadensis","Sauger"
6998,"Sander canadensis","Sauger"
2847,"Sander canadensis","Sauger"
6201,"Sander canadensis","Sauger"
1094,"Sander canadensis","Sauger"
1123,"Sander canadensis","Sauger"
4936,"Sander canadensis","Sauger"
6085,"Sander canadensis","Sauger"
5983,"Sander canadensis","Sauger"
4847,"Sander canadensis","Sauger"
6323,"Sander canadensis","Sauger"
6084,"Sander canadensis","Sauger"
6217,"Sander canadensis","Sauger"
6378,"Sander canadensis","Sauger"
6661,"Sander canadensis","Sauger"
4386,"Sander canadensis","Sauger"
5642,"Sander canadensis","Sauger"
6327,"Sander canadensis","Sauger"
6683,"Sander canadensis","Sauger"
5434,"Sander canadensis","Sauger"
6271,"Sander canadensis","Sauger"
5335,"Sander canadensis","Sauger"
5455,"Sander canadensis","Sauger"
6224,"Sander canadensis","Sauger"
4392,"Sander canadensis","Sauger"
6961,"Sander canadensis","Sauger"
5643,"Sander canadensis","Sauger"
4980,"Sander canadensis","Sauger"
4624,"Sander canadensis","Sauger"
1095,"Sander canadensis","Sauger"
424,"Sander canadensis","Sauger"
6729,"Sander canadensis","Sauger"
4698,"Sander canadensis","Sauger"
5055,"Sander canadensis","Sauger"
7030,"Sander canadensis","Sauger"
5054,"Sander canadensis","Sauger"
5056,"Sander canadensis","Sauger"
3217,"Sander canadensis","Sauger"
5892,"Sander canadensis","Sauger"
5893,"Sander canadensis","Sauger"
5058,"Sander canadensis","Sauger"
5477,"Sander canadensis","Sauger"
5758,"Sander canadensis","Sauger"
5895,"Sander canadensis","Sauger"
3638,"Sander canadensis","Sauger"
5730,"Sander canadensis","Sauger"
5281,"Sander canadensis","Sauger"
1850,"Sander canadensis","Sauger"
1137,"Sander canadensis","Sauger"
992,"Sander canadensis","Sauger"
988,"Sander canadensis","Sauger"
3392,"Sander canadensis","Sauger"
993,"Sander canadensis","Sauger"
6839,"Sander canadensis","Sauger"
986,"Sander canadensis","Sauger"
2994,"Sander canadensis","Sauger"
1454,"Sander canadensis","Sauger"
2632,"Sander canadensis","Sauger"
2027,"Sander canadensis","Sauger"
994,"Sander canadensis","Sauger"
3636,"Sander canadensis","Sauger"
6010,"Sander canadensis","Sauger"
1815,"Sander canadensis","Sauger"
2558,"Sander canadensis","Sauger"
1125,"Sander canadensis","Sauger"
5432,"Sander canadensis","Sauger"
5509,"Sander canadensis","Sauger"
6622,"Sander canadensis","Sauger"
5890,"Sander canadensis","Sauger"
5609,"Sander canadensis","Sauger"
800,"Sander canadensis","Sauger"
3430,"Sander canadensis","Sauger"
2987,"Sander canadensis","Sauger"
3488,"Sander canadensis","Sauger"
6375,"Sander canadensis","Sauger"
1091,"Sander canadensis","Sauger"
5505,"Sander canadensis","Sauger"
1076,"Sander canadensis","Sauger"
2646,"Sander canadensis","Sauger"
1007,"Sander canadensis","Sauger"
860,"Sander canadensis","Sauger"
873,"Sander canadensis","Sauger"
885,"Sander canadensis","Sauger"
5081,"Sander canadensis","Sauger"
6187,"Sander canadensis","Sauger"
5191,"Sander canadensis","Sauger"
4272,"Sander canadensis","Sauger"
7281,"Sander canadensis","Sauger"
1086,"Sander canadensis","Sauger"
4295,"Sander canadensis","Sauger"
1363,"Sander canadensis","Sauger"
1521,"Sander canadensis","Sauger"
2069,"Sander canadensis","Sauger"
4274,"Sander canadensis","Sauger"
5717,"Sander canadensis","Sauger"
7283,"Sander canadensis","Sauger"
1513,"Sander canadensis","Sauger"
1373,"Sander canadensis","Sauger"
1512,"Sander canadensis","Sauger"
1501,"Sander canadensis","Sauger"
1585,"Sander canadensis","Sauger"
6153,"Sander canadensis","Sauger"
7184,"Sander canadensis","Sauger"
1615,"Sander canadensis","Sauger"
6320,"Sander canadensis","Sauger"
7129,"Sander canadensis","Sauger"
1616,"Sander canadensis","Sauger"
1380,"Sander canadensis","Sauger"
1826,"Sander canadensis","Sauger"
1624,"Sander canadensis","Sauger"
1522,"Sander canadensis","Sauger"
4890,"Sander canadensis","Sauger"
6148,"Sander canadensis","Sauger"
5084,"Sander canadensis","Sauger"
6324,"Sander canadensis","Sauger"
2491,"Sander canadensis","Sauger"
4216,"Sander canadensis","Sauger"
1697,"Sander canadensis","Sauger"
420,"Sander canadensis","Sauger"
422,"Sander canadensis","Sauger"
1985,"Sander canadensis","Sauger"
3198,"Sander canadensis","Sauger"
7206,"Sander canadensis","Sauger"
5950,"Sander canadensis","Sauger"
6239,"Sander canadensis","Sauger"
4391,"Sander canadensis","Sauger"
1763,"Sander canadensis","Sauger"
5720,"Sander canadensis","Sauger"
1468,"Sander canadensis","Sauger"
6383,"Sander canadensis","Sauger"
3047,"Sander canadensis","Sauger"
5692,"Sander canadensis","Sauger"
6764,"Sander canadensis","Sauger"
6879,"Sander canadensis","Sauger"
6426,"Sander canadensis","Sauger"
1236,"Sander canadensis","Sauger"
5311,"Sander canadensis","Sauger"
5980,"Sander canadensis","Sauger"
5454,"Sander canadensis","Sauger"
5106,"Sander canadensis","Sauger"
5110,"Sander canadensis","Sauger"
5820,"Sander canadensis","Sauger"
3731,"Sander canadensis","Sauger"
5403,"Sander canadensis","Sauger"
3767,"Sander canadensis","Sauger"
3773,"Sander canadensis","Sauger"
3774,"Sander canadensis","Sauger"
4428,"Sander canadensis","Sauger"
3799,"Sander canadensis","Sauger"
3828,"Sander canadensis","Sauger"
3842,"Sander canadensis","Sauger"
3845,"Sander canadensis","Sauger"
3874,"Sander canadensis","Sauger"
3881,"Sander canadensis","Sauger"
3889,"Sander canadensis","Sauger"
3920,"Sander canadensis","Sauger"
3937,"Sander canadensis","Sauger"
5402,"Sander canadensis","Sauger"
3950,"Sander canadensis","Sauger"
3952,"Sander canadensis","Sauger"
3966,"Sander canadensis","Sauger"
5287,"Sander canadensis","Sauger"
3983,"Sander canadensis","Sauger"
3984,"Sander canadensis","Sauger"
3991,"Sander canadensis","Sauger"
5260,"Sander canadensis","Sauger"
4024,"Sander canadensis","Sauger"
4777,"Sander canadensis","Sauger"
4788,"Sander canadensis","Sauger"
4049,"Sander canadensis","Sauger"
4051,"Sander canadensis","Sauger"
4095,"Sander canadensis","Sauger"
4096,"Sander canadensis","Sauger"
4124,"Sander canadensis","Sauger"
5194,"Sander canadensis","Sauger"
4100,"Sander canadensis","Sauger"
6043,"Sander canadensis","Sauger"
4776,"Sander canadensis","Sauger"
2587,"Sander canadensis","Sauger"
4990,"Sander canadensis","Sauger"
2588,"Sander canadensis","Sauger"
896,"Sander canadensis","Sauger"
2586,"Sander canadensis","Sauger"
4985,"Sander canadensis","Sauger"
5202,"Sander canadensis","Sauger"
6804,"Sander canadensis","Sauger"
1008,"Sander canadensis","Sauger"
3208,"Sander canadensis","Sauger"
3209,"Sander canadensis","Sauger"
5946,"Sander canadensis","Sauger"
4925,"Sander canadensis","Sauger"
4637,"Sander canadensis","Sauger"
838,"Sander canadensis","Sauger"
4842,"Sander canadensis","Sauger"
6377,"Sander canadensis","Sauger"
4579,"Sander canadensis","Sauger"
1767,"Sander canadensis","Sauger"
454,"Sander canadensis","Sauger"
832,"Sander canadensis","Sauger"
6333,"Sander canadensis","Sauger"
5085,"Sander canadensis","Sauger"
6958,"Sander canadensis","Sauger"
6406,"Sander canadensis","Sauger"
5825,"Sander canadensis","Sauger"
7140,"Sander canadensis","Sauger"
6483,"Sander canadensis","Sauger"
5824,"Sander canadensis","Sauger"
6769,"Sander canadensis","Sauger"
4321,"Sander canadensis","Sauger"
4736,"Sander canadensis","Sauger"
3008,"Sander canadensis","Sauger"
1124,"Sander canadensis","Sauger"
926,"Sander canadensis","Sauger"
6810,"Sander canadensis","Sauger"
6282,"Sander canadensis","Sauger"
2238,"Sander canadensis","Sauger"
2935,"Sander canadensis","Sauger"
1476,"Sander canadensis","Sauger"
4518,"Sander canadensis","Sauger"
928,"Sander canadensis","Sauger"
1959,"Sander canadensis","Sauger"
1957,"Sander canadensis","Sauger"
4864,"Sander canadensis","Sauger"
5635,"Sander canadensis","Sauger"
868,"Sander canadensis","Sauger"
3223,"Sander canadensis","Sauger"
920,"Sander canadensis","Sauger"
5356,"Sander canadensis","Sauger"
7205,"Sander canadensis","Sauger"
3481,"Sander canadensis","Sauger"
6295,"Sander canadensis","Sauger"
6183,"Sander canadensis","Sauger"
6705,"Sander canadensis","Sauger"
6972,"Sander canadensis","Sauger"
4913,"Sander canadensis","Sauger"
4455,"Sander canadensis","Sauger"
4911,"Sander canadensis","Sauger"
4910,"Sander canadensis","Sauger"
4912,"Sander canadensis","Sauger"
7034,"Sander canadensis","Sauger"
2950,"Sander canadensis","Sauger"
6297,"Sander canadensis","Sauger"
4462,"Sander canadensis","Sauger"
6294,"Sander canadensis","Sauger"
6293,"Sander canadensis","Sauger"
6291,"Sander canadensis","Sauger"
4994,"Sander canadensis","Sauger"
1061,"Sander canadensis","Sauger"
5256,"Sander canadensis","Sauger"
2451,"Sander canadensis","Sauger"
890,"Sander canadensis","Sauger"
5828,"Sander canadensis","Sauger"
6227,"Sander canadensis","Sauger"
5103,"Sander canadensis","Sauger"
7166,"Sander canadensis","Sauger"
897,"Sander canadensis","Sauger"
7142,"Sander canadensis","Sauger"
1088,"Sander canadensis","Sauger"
5650,"Sander canadensis","Sauger"
5373,"Sander canadensis","Sauger"
3249,"Sander canadensis","Sauger"
5266,"Sander canadensis","Sauger"
930,"Sander canadensis","Sauger"
6147,"Sander canadensis","Sauger"
1591,"Sander canadensis","Sauger"
5654,"Sander canadensis","Sauger"
6376,"Sander canadensis","Sauger"
6653,"Sander canadensis","Sauger"
5833,"Sander canadensis","Sauger"
5796,"Sander canadensis","Sauger"
6070,"Sander canadensis","Sauger"
6659,"Sander canadensis","Sauger"
6660,"Sander canadensis","Sauger"
7082,"Sander canadensis","Sauger"
4764,"Sander canadensis","Sauger"
6677,"Sander canadensis","Sauger"
4405,"Sander canadensis","Sauger"
5786,"Sander canadensis","Sauger"
6874,"Sander canadensis","Sauger"
6881,"Sander canadensis","Sauger"
4622,"Sander canadensis","Sauger"
4348,"Sander canadensis","Sauger"
7151,"Sander canadensis","Sauger"
7159,"Sander canadensis","Sauger"
6989,"Sander canadensis","Sauger"
856,"Sander canadensis","Sauger"
857,"Sander canadensis","Sauger"
6991,"Sander canadensis","Sauger"
5709,"Sander canadensis","Sauger"
4169,"Sander canadensis","Sauger"
4171,"Sander canadensis","Sauger"
4179,"Sander canadensis","Sauger"
4180,"Sander canadensis","Sauger"
4181,"Sander canadensis","Sauger"
4183,"Sander canadensis","Sauger"
4367,"Sander canadensis","Sauger"
4187,"Sander canadensis","Sauger"
5134,"Sander canadensis","Sauger"
5476,"Sander canadensis","Sauger"
6431,"Sander canadensis","Sauger"
4190,"Sander canadensis","Sauger"
4192,"Sander canadensis","Sauger"
4195,"Sander canadensis","Sauger"
4197,"Sander canadensis","Sauger"
4198,"Sander canadensis","Sauger"
4393,"Sander canadensis","Sauger"
5449,"Sander canadensis","Sauger"
6164,"Sander canadensis","Sauger"
2949,"Sander canadensis","Sauger"
5351,"Sander canadensis","Sauger"
917,"Sander canadensis","Sauger"
882,"Sander canadensis","Sauger"
3409,"Sander canadensis","Sauger"
2067,"Sander canadensis","Sauger"
5524,"Sander canadensis","Sauger"
5039,"Sander canadensis","Sauger"
6892,"Sander canadensis","Sauger"
807,"Sander canadensis","Sauger"
808,"Sander canadensis","Sauger"
809,"Sander canadensis","Sauger"
811,"Sander canadensis","Sauger"
6983,"Sander canadensis","Sauger"
6639,"Sander canadensis","Sauger"
722,"Sander canadensis","Sauger"
3167,"Sander canadensis","Sauger"
6243,"Sander canadensis","Sauger"
4559,"Sander canadensis","Sauger"
891,"Sander canadensis","Sauger"
6491,"Sander canadensis","Sauger"
6781,"Sander canadensis","Sauger"
6111,"Sander canadensis","Sauger"
6656,"Sander canadensis","Sauger"
5452,"Sander canadensis","Sauger"
5067,"Sander canadensis","Sauger"
5700,"Sander canadensis","Sauger"
1089,"Sander canadensis","Sauger"
3564,"Sander canadensis","Sauger"
5891,"Sander canadensis","Sauger"
6800,"Sander canadensis","Sauger"
6283,"Sander canadensis","Sauger"
6629,"Sander canadensis","Sauger"
4620,"Sander canadensis","Sauger"
6345,"Sander canadensis","Sauger"
874,"Sander canadensis","Sauger"
6809,"Sander canadensis","Sauger"
5691,"Sander canadensis","Sauger"
4312,"Sander canadensis","Sauger"
4879,"Sander canadensis","Sauger"
3639,"Sander canadensis","Sauger"
5475,"Sander canadensis","Sauger"
3504,"Sander canadensis","Sauger"
4610,"Sander canadensis","Sauger"
5005,"Sander canadensis","Sauger"
5008,"Sander canadensis","Sauger"
5065,"Sander canadensis","Sauger"
5088,"Sander canadensis","Sauger"
3487,"Sander canadensis","Sauger"
3207,"Sander canadensis","Sauger"
876,"Sander canadensis","Sauger"
2107,"Sander canadensis","Sauger"
3496,"Sander canadensis","Sauger"
6719,"Sander canadensis","Sauger"
6460,"Sander canadensis","Sauger"
7157,"Sander canadensis","Sauger"
5024,"Sander canadensis","Sauger"
5025,"Sander canadensis","Sauger"
5965,"Sander canadensis","Sauger"
5201,"Sander canadensis","Sauger"
4989,"Sander canadensis","Sauger"
4977,"Sander canadensis","Sauger"
5529,"Sander canadensis","Sauger"
7305,"Sander canadensis","Sauger"
5280,"Sander canadensis","Sauger"
5652,"Sander canadensis","Sauger"
5966,"Sander canadensis","Sauger"
5113,"Sander canadensis","Sauger"
7271,"Sander canadensis","Sauger"
3612,"Sander canadensis","Sauger"
5841,"Sander canadensis","Sauger"
3151,"Sander canadensis","Sauger"
3603,"Sander canadensis","Sauger"
3614,"Sander canadensis","Sauger"
3613,"Sander canadensis","Sauger"
3591,"Sander canadensis","Sauger"
5320,"Sander canadensis","Sauger"
3615,"Sander canadensis","Sauger"
3609,"Sander canadensis","Sauger"
3601,"Sander canadensis","Sauger"
3608,"Sander canadensis","Sauger"
3590,"Sander canadensis","Sauger"
3607,"Sander canadensis","Sauger"
5068,"Sander canadensis","Sauger"
3602,"Sander canadensis","Sauger"
3616,"Sander canadensis","Sauger"
3604,"Sander canadensis","Sauger"
5075,"Sander canadensis","Sauger"
6742,"Sander canadensis","Sauger"
4285,"Sander canadensis","Sauger"
5294,"Sander canadensis","Sauger"
5533,"Sander canadensis","Sauger"
5033,"Sander canadensis","Sauger"
5651,"Sander canadensis","Sauger"
4921,"Sander canadensis","Sauger"
4922,"Sander canadensis","Sauger"
3512,"Sander canadensis","Sauger"
6688,"Sander canadensis","Sauger"
5060,"Sander canadensis","Sauger"
918,"Sander canadensis","Sauger"
6696,"Sander canadensis","Sauger"
5829,"Sander canadensis","Sauger"
4519,"Sander canadensis","Sauger"
2052,"Sander canadensis","Sauger"
5166,"Sander canadensis","Sauger"
5605,"Sander canadensis","Sauger"
5606,"Sander canadensis","Sauger"
4961,"Sander canadensis","Sauger"
2757,"Sander canadensis","Sauger"
6151,"Sander canadensis","Sauger"
5908,"Sander canadensis","Sauger"
2375,"Sander canadensis","Sauger"
2610,"Sander canadensis","Sauger"
2487,"Sander canadensis","Sauger"
4384,"Sander canadensis","Sauger"
2372,"Sander canadensis","Sauger"
2369,"Sander canadensis","Sauger"
5463,"Sander canadensis","Sauger"
3014,"Sander canadensis","Sauger"
6779,"Sander canadensis","Sauger"
4454,"Sander canadensis","Sauger"
6034,"Sander canadensis","Sauger"
2657,"Sander canadensis","Sauger"
4916,"Sander canadensis","Sauger"
6806,"Sander canadensis","Sauger"
6162,"Sander canadensis","Sauger"
511,"Sander canadensis","Sauger"
4591,"Sander canadensis","Sauger"
6174,"Sander canadensis","Sauger"
7102,"Sander canadensis","Sauger"
5337,"Sander canadensis","Sauger"
3489,"Sander canadensis","Sauger"
2661,"Sander canadensis","Sauger"
5393,"Sander canadensis","Sauger"
6053,"Sander canadensis","Sauger"
6246,"Sander canadensis","Sauger"
3465,"Sander canadensis","Sauger"
4829,"Sander canadensis","Sauger"
5517,"Sander canadensis","Sauger"
3493,"Sander canadensis","Sauger"
3373,"Sander canadensis","Sauger"
1998,"Sander canadensis","Sauger"
4281,"Sander canadensis","Sauger"
3365,"Sander canadensis","Sauger"
6529,"Sander canadensis","Sauger"
5916,"Sander canadensis","Sauger"
5639,"Sander canadensis","Sauger"
5819,"Sander canadensis","Sauger"
4202,"Sander canadensis","Sauger"
4541,"Sander canadensis","Sauger"
6014,"Sander canadensis","Sauger"
4826,"Sander canadensis","Sauger"
6152,"Sander canadensis","Sauger"
2182,"Sander canadensis","Sauger"
4320,"Sander canadensis","Sauger"
6412,"Sander canadensis","Sauger"
409,"Sander canadensis","Sauger"
2358,"Sander canadensis","Sauger"
2634,"Sander canadensis","Sauger"
5349,"Sander canadensis","Sauger"
4540,"Sander canadensis","Sauger"
5414,"Sander canadensis","Sauger"
3473,"Sander canadensis","Sauger"
4359,"Sander canadensis","Sauger"
3398,"Sander canadensis","Sauger"
6011,"Sander canadensis","Sauger"
5608,"Sander canadensis","Sauger"
4542,"Sander canadensis","Sauger"
6443,"Sander canadensis","Sauger"
6173,"Sander canadensis","Sauger"
5704,"Sander canadensis","Sauger"
408,"Sander canadensis","Sauger"
4368,"Sander canadensis","Sauger"
5182,"Sander canadensis","Sauger"
5776,"Sander canadensis","Sauger"
5927,"Sander canadensis","Sauger"
5928,"Sander canadensis","Sauger"
5984,"Sander canadensis","Sauger"
5986,"Sander canadensis","Sauger"
3211,"Sander canadensis","Sauger"
4810,"Sander canadensis","Sauger"
5140,"Sander canadensis","Sauger"
4811,"Sander canadensis","Sauger"
5137,"Sander canadensis","Sauger"
2971,"Sander canadensis","Sauger"
6870,"Sander canadensis","Sauger"
2975,"Sander canadensis","Sauger"
4958,"Sander canadensis","Sauger"
6438,"Sander canadensis","Sauger"
6441,"Sander canadensis","Sauger"
6365,"Sander canadensis","Sauger"
893,"Sander canadensis","Sauger"
6003,"Sander canadensis","Sauger"
4920,"Sander canadensis","Sauger"
2626,"Sander canadensis","Sauger"
2192,"Sander canadensis","Sauger"
7155,"Sander canadensis","Sauger"
6214,"Sander canadensis","Sauger"
1044,"Sander canadensis","Sauger"
6549,"Sander canadensis","Sauger"
6098,"Sander canadensis","Sauger"
780,"Sander canadensis","Sauger"
781,"Sander canadensis","Sauger"
782,"Sander canadensis","Sauger"
5486,"Sander canadensis","Sauger"
4815,"Sander canadensis","Sauger"
7087,"Sander canadensis","Sauger"
7084,"Sander canadensis","Sauger"
7085,"Sander canadensis","Sauger"
5162,"Sander canadensis","Sauger"
951,"Sander canadensis","Sauger"
975,"Sander canadensis","Sauger"
2748,"Sander canadensis","Sauger"
1264,"Sander canadensis","Sauger"
960,"Sander canadensis","Sauger"
977,"Sander canadensis","Sauger"
976,"Sander canadensis","Sauger"
952,"Sander canadensis","Sauger"
948,"Sander canadensis","Sauger"
1267,"Sander canadensis","Sauger"
2951,"Sander canadensis","Sauger"
981,"Sander canadensis","Sauger"
1255,"Sander canadensis","Sauger"
959,"Sander canadensis","Sauger"
1285,"Sander canadensis","Sauger"
961,"Sander canadensis","Sauger"
3156,"Sander canadensis","Sauger"
966,"Sander canadensis","Sauger"
965,"Sander canadensis","Sauger"
1265,"Sander canadensis","Sauger"
983,"Sander canadensis","Sauger"
1748,"Sander canadensis","Sauger"
1289,"Sander canadensis","Sauger"
3018,"Sander canadensis","Sauger"
1269,"Sander canadensis","Sauger"
956,"Sander canadensis","Sauger"
1280,"Sander canadensis","Sauger"
1013,"Sander canadensis","Sauger"
997,"Sander canadensis","Sauger"
1586,"Sander canadensis","Sauger"
1286,"Sander canadensis","Sauger"
980,"Sander canadensis","Sauger"
7315,"Sander canadensis","Sauger"
6533,"Sander canadensis","Sauger"
1199,"Sander canadensis","Sauger"
1198,"Sander canadensis","Sauger"
4708,"Sander canadensis","Sauger"
6434,"Sander canadensis","Sauger"
1128,"Sander canadensis","Sauger"
2200,"Sander canadensis","Sauger"
6602,"Sander canadensis","Sauger"
849,"Sander canadensis","Sauger"
1130,"Sander canadensis","Sauger"
4796,"Sander canadensis","Sauger"
4621,"Sander canadensis","Sauger"
2100,"Sander canadensis","Sauger"
719,"Sander canadensis","Sauger"
4859,"Sander canadensis","Sauger"
6244,"Sander canadensis","Sauger"
6380,"Sander canadensis","Sauger"
6457,"Sander canadensis","Sauger"
3372,"Sander canadensis","Sauger"
5062,"Sander canadensis","Sauger"
4576,"Sander canadensis","Sauger"
3190,"Sander canadensis","Sauger"
2866,"Sander canadensis","Sauger"
2630,"Sander canadensis","Sauger"
883,"Sander canadensis","Sauger"
4323,"Sander canadensis","Sauger"
1987,"Sander canadensis","Sauger"
