bank_id,centroid
3954,"c(-81.8575537202125, 35.625889939366)"
3955,"c(-77.7915818514056, 34.8289342174757)"
3956,"c(-77.7901585762558, 34.8314638710914)"
6468,"c(-79.380315, 35.62222)"
5956,"c(-79.242709, 36.53608)"
3957,"c(-81.3581060384187, 36.1396179174169)"
3958,"c(-83.5140846500667, 35.3233967800457)"
3959,"c(-81.900234050064, 35.660532282522)"
5395,"c(-80.657722, 34.890237)"
3963,"c(-78.9984530390292, 35.9780581847352)"
3964,"c(-78.9989238595685, 35.9734010906509)"
3965,"c(-81.3302383284462, 36.4857470147135)"
3966,"c(-82.7125186211314, 35.626792641751)"
3967,"c(-79.1598174239492, 35.616122947927)"
3968,"c(-80.642928195311, 34.9709689832659)"
3969,"c(-76.7796270158704, 36.014446367181)"
3970,"c(-80.3687035177914, 34.8821080221059)"
5546,"c(-78.150838, 34.903449)"
3971,"c(-78.1513694763032, 34.9025780291313)"
3972,"c(-81.0850540323154, 35.6296353761262)"
3973,"c(-78.6981630564854, 36.3034395872281)"
3974,"c(-81.8613898529303, 35.687251327846)"
3976,"c(-82.3023862878654, 35.2212367745194)"
3977,"c(-78.8969991714395, 36.0222396673925)"
5401,"c(-81.3509, 35.406798)"
3978,"c(-77.2686024185861, 35.7643522210729)"
6049,"c(-78.81423, 36.305628)"
3979,"c(-81.3898869435519, 36.3063383264721)"
5852,"c(-78.354036, 35.717196)"
3980,"c(-82.3356575162836, 35.2588314367856)"
3981,"c(-79.6318775046485, 35.7710629968262)"
5287,"c(-82.938382, 35.18397)"
3982,"c(-81.3134072778508, 35.4940576567453)"
3983,"c(-82.4835999653068, 35.8247311213165)"
3984,"c(-82.4780115953747, 35.8257658215586)"
3985,"c(-78.5215840153953, 35.9814060003348)"
3986,"c(-81.1389055997135, 35.8810496453829)"
3987,"c(-80.0264109318714, 35.2531280095853)"
4556,"c(-78.351264, 35.731084)"
5333,"c(-79.12943, 36.10517)"
3988,"c(-76.6660274358717, 36.0897329741496)"
5112,"c(-79.4757, 35.8924)"
3989,"c(-80.4688527349874, 35.7558155584873)"
5586,"c(-76.64927, 36.43227)"
3990,"c(-80.4281212626161, 36.453871135492)"
3991,"c(-82.8626803317852, 35.792195669872)"
3992,"c(-78.2294338447425, 34.069111678385)"
3993,"c(-80.571277240497, 35.0560191402813)"
1064,"c(-81.3053216374748, 35.5240631613011)"
3995,"c(-81.317581217778, 35.5699508418629)"
3996,"c(-76.8997971915347, 36.1636343687507)"
3997,"c(-78.8325864602159, 35.8153736632949)"
3998,"c(-79.8804143815585, 36.1054950133494)"
3999,"c(-78.7530628945837, 34.8399104141051)"
4000,"c(-81.292727897125, 36.1937119743632)"
4001,"c(-81.2968997265176, 36.200597942637)"
4002,"c(-81.8015988435626, 35.3774064272067)"
4003,"c(-81.0506394903872, 35.3417166170225)"
4004,"c(-80.8483439834095, 35.5690134597736)"
4005,"c(-79.4030063871479, 35.8681059012472)"
4006,"c(-77.9838526945778, 36.3502920660923)"
4007,"c(-80.1192559893329, 35.9358677527833)"
4008,"c(-79.2263339748027, 36.5370676604061)"
6219,"c(-81.28019, 35.56154)"
4009,"c(-77.2800185676587, 36.110265453008)"
4010,"c(-80.1346366427876, 35.2779278153476)"
4011,"c(-80.8080830700132, 36.0929413480438)"
4012,"c(-77.149947336167, 36.0798246621845)"
4013,"c(-81.8189119342036, 35.8508195563416)"
4496,"c(-78.93905, 34.44886)"
4407,"c(-78.9355133096067, 34.4476847957736)"
5260,"c(-82.7369, 35.6305)"
4014,"c(-78.2694548380554, 34.9675577637429)"
4015,"c(-78.0437279499413, 34.2711387616175)"
4426,"c(-81.203878, 36.018884)"
4016,"c(-79.2194488399836, 35.2136772315523)"
5178,"c(-79.38722, 35.643888)"
4753,"c(-81.936702, 35.411495)"
4018,"c(-79.6364526664344, 35.8344266822401)"
4017,"c(-78.9690652585112, 35.969053755728)"
4019,"c(-79.6490652885116, 35.8270959974231)"
4020,"c(-78.2495004465201, 36.2250962730636)"
4021,"c(-78.1368397552373, 36.1662396488356)"
4024,"c(-82.6829971003459, 35.7215573322374)"
5440,"c(-78.437318, 35.473294)"
4025,"c(-80.2359393188161, 35.3244077634487)"
4758,"c(-79.46375, 35.885386)"
4777,"c(-82.627334, 35.409486)"
4026,"c(-79.1973289279215, 36.042775173014)"
4027,"c(-81.8965908910078, 35.720385387246)"
4788,"c(-82.495278, 35.875694)"
4028,"c(-79.7209599270067, 36.3527824770296)"
5129,"c(-78.8666, 34.3193)"
4029,"c(-78.7152537428218, 36.3086098588038)"
4030,"c(-78.7430360727078, 36.3528804828223)"
4031,"c(-78.7433388721498, 36.3841088341586)"
4032,"c(-78.7434209916327, 36.3564898654505)"
4033,"c(-78.7205460787414, 36.312454427781)"
4034,"c(-80.7665346247134, 35.7302922342979)"
4035,"c(-78.1166055475886, 36.2172155735908)"
4036,"c(-78.1171094205578, 36.2226365631959)"
4037,"c(-78.0560689149902, 36.2101634586718)"
4038,"c(-78.1802100180603, 36.2513694580982)"
4039,"c(-80.3089286829247, 36.1026478080771)"
4040,"c(-81.8279212365945, 35.6459983566157)"
4041,"c(-81.8293718314285, 35.653998633745)"
6009,"c(-78.856212, 34.415923)"
4042,"c(-76.8116516904211, 35.680266349786)"
4043,"c(-82.1721164099641, 35.9743422528618)"
7278,"c(-79.395438, 35.32346)"
5845,"c(-78.23085, 35.09707)"
4044,"c(-82.2351727851091, 35.2558405470999)"
4045,"c(-77.8153707126952, 35.3176277362233)"
5192,"c(-79.711665, 36.334687)"
5271,"c(-77.3654, 35.2036)"
4046,"c(-77.361435518403, 35.2056434684953)"
4047,"c(-78.5025868749523, 35.95490073437)"
4048,"c(-80.1435877335223, 36.4560178665595)"
4049,"c(-83.8473075986304, 35.3065544040188)"
4050,"c(-81.2694963957384, 35.6066858451927)"
4051,"c(-82.8084075464705, 35.780556390391)"
4052,"c(-81.8643734845517, 35.5797350107246)"
4053,"c(-81.8572801403427, 35.6630479867085)"
4054,"c(-81.1431244506638, 36.4873875335869)"
4055,"c(-78.7547360897703, 35.7197329515409)"
4056,"c(-79.8121497429335, 36.0368769235544)"
4057,"c(-76.7295125564597, 35.4549366746817)"
4058,"c(-77.350018398669, 36.5372615352857)"
4059,"c(-77.3507599329292, 36.5348679014432)"
4060,"c(-79.852791451997, 36.0768707421822)"
4061,"c(-78.871939919295, 36.0798533598661)"
4762,"c(-80.698388, 36.51265)"
4062,"c(-79.0977783843876, 36.0730181122822)"
5955,"c(-79.640139, 35.920355)"
4509,"c(-81.0691, 36.3809)"
4063,"c(-79.3975192162408, 35.4142190854513)"
4575,"c(-78.523263, 35.45288)"
5331,"c(-78.317065, 35.466233)"
4064,"c(-80.6039552450905, 35.4123231434681)"
4065,"c(-77.4305551051235, 34.7414188449089)"
4066,"c(-77.4299690219821, 34.7431282970811)"
4067,"c(-79.5408797846473, 35.3298908636185)"
4068,"c(-80.3342568805779, 35.761283274437)"
4069,"c(-80.4812457685516, 35.4496533779638)"
5405,"c(-79.349819, 34.557018)"
4070,"c(-78.6577627650342, 35.6907295709575)"
4071,"c(-78.2494345133501, 36.2311967378872)"
4072,"c(-78.2506614772168, 36.2368145446054)"
4073,"c(-78.255164809365, 36.2371674000204)"
7274,"c(-78.850017, 35.488055)"
4074,"c(-78.601423604823, 36.1933827110468)"
4075,"c(-78.7567966281837, 36.3169524216898)"
4076,"c(-78.6164008842583, 36.2072760020992)"
4077,"c(-78.7404224580325, 36.2992416601208)"
4425,"c(-78.817244, 36.393785)"
4078,"c(-78.3382949908283, 36.1340417140684)"
4079,"c(-78.759192952968, 36.3194628964597)"
4080,"c(-78.5773556103279, 36.1923413793123)"
4081,"c(-77.5219386652298, 35.7472607308831)"
4082,"c(-78.6176052486388, 36.2004377745534)"
4083,"c(-78.794121687409, 36.3502202440487)"
4084,"c(-78.7705576714878, 36.3251985359486)"
4085,"c(-78.5979337299995, 36.1916408458964)"
4086,"c(-78.8937974234702, 35.1067103786763)"
4087,"c(-81.6101287586885, 36.5713846632869)"
4633,"c(-78.9538, 35.6638)"
4088,"c(-81.8930706195924, 35.692357112583)"
4089,"c(-81.9817442045962, 35.9822292279825)"
4090,"c(-79.3607630136236, 35.6757210988841)"
5844,"c(-81.5183, 35.48943)"
4091,"c(-76.1639867964452, 35.9113472348038)"
6546,"c(-78.58969, 36.339506)"
4092,"c(-80.24182, 35.43418)"
4093,"c(-80.447910725524, 34.8938022789671)"
4094,"c(-79.5622795719667, 36.1720940493339)"
4095,"c(-83.9050601025511, 35.026345634247)"
4096,"c(-83.7017720641941, 35.2721432803018)"
4097,"c(-78.0271688442484, 34.7486392578885)"
4103,"c(-79.390138439485, 35.6066240614788)"
4104,"c(-80.8073158909216, 35.3557983627636)"
4105,"c(-77.9947783184128, 35.373398981293)"
4106,"c(-80.7409445725787, 35.426662452572)"
4134,"c(-79.1837440756891, 34.6477061702481)"
4139,"c(-80.7984050171318, 35.4865004249229)"
4107,"c(-79.4785411242751, 36.1779261535569)"
4108,"c(-79.2206814873872, 36.160376982206)"
4109,"c(-82.4319327423047, 35.9221182190024)"
4110,"c(-79.9118751825852, 35.4811288695318)"
4111,"c(-79.4344458600186, 35.6138971782408)"
4112,"c(-79.318688247303, 35.8930733003702)"
4113,"c(-80.9677331516719, 36.554325326492)"
4114,"c(-78.2958196767661, 35.9683352237049)"
4115,"c(-81.9569500963532, 35.610708006004)"
4116,"c(-80.513942905633, 36.0410596641563)"
4117,"c(-79.4643222440203, 36.1506198593993)"
4118,"c(-79.4569782578603, 36.1653714425854)"
4119,"c(-79.4774966755658, 36.142206890229)"
4120,"c(-78.9683034141712, 35.2046297919126)"
4121,"c(-81.5769749612587, 36.2484905359178)"
4122,"c(-78.0206690628289, 34.075466415883)"
4123,"c(-78.5141969715055, 34.9639824754428)"
5278,"c(-81.5293, 35.4065)"
4124,"c(-84.0343190540425, 35.0344066049388)"
4125,"c(-77.5886781653281, 34.9369801886415)"
4441,"c(-78.067625, 34.894467)"
4126,"c(-81.9660148965503, 35.6363845034462)"
4127,"c(-81.9548992674996, 35.6256118257807)"
4128,"c(-81.3139368652652, 36.3982112596448)"
4129,"c(-79.4172678090218, 35.7666567286305)"
5194,"c(-82.940796, 35.643769)"
4130,"c(-79.6568772834647, 35.8384409054604)"
4132,"c(-79.3494396583725, 35.8467284002303)"
4133,"c(-79.4480748846424, 35.8538878915546)"
4135,"c(-80.2477137500301, 35.4325110720405)"
4136,"c(-80.002606042453, 35.8489908271145)"
4138,"c(-80.0407900726727, 36.055838942421)"
4098,"c(-79.3962774687521, 35.8154051429711)"
4099,"c(-81.818029172266, 35.6078510854109)"
4100,"c(-82.7497638571322, 35.4798269581054)"
4101,"c(-79.4627106246675, 35.8685299970575)"
4140,"c(-80.0060863790719, 35.4930893525012)"
4141,"c(-80.0111367860448, 35.4661968060868)"
4142,"c(-79.9931524749527, 35.7636470926328)"
6043,"c(-81.78885, 36.19506)"
4143,"c(-80.0547764063327, 35.9828957695819)"
7277,"c(-78.835166, 35.13308)"
4756,"c(-81.102008, 36.508185)"
4162,"c(-81.2998564237589, 36.3884741088714)"
4144,"c(-78.5335903577355, 35.9994544463632)"
4145,"c(-77.6934676819272, 34.6004119211383)"
4146,"c(-77.699684658229, 34.5854353835715)"
4776,"c(-82.44354, 35.609817)"
4147,"c(-81.2716423127418, 36.0517301452852)"
4148,"c(-76.2659975449827, 36.164492018952)"
4149,"c(-80.7898887923179, 34.8381074468282)"
4150,"c(-80.7412762287086, 34.8564445300823)"
4151,"c(-79.4475992334971, 35.9140660542604)"
4152,"c(-79.4488640999092, 35.9191677097839)"
4153,"c(-77.8179119760025, 34.5849052601414)"
6550,"c(-81.08614, 35.72188)"
4154,"c(-78.5233636294914, 35.6364890280878)"
4155,"c(-79.1470110118553, 35.6131155199819)"
4156,"c(-77.6861505370533, 35.2444459479512)"
4747,"c(-80.600176, 36.37814)"
4157,"c(-81.1036401812357, 35.7249610472345)"
4158,"c(-79.1894929463918, 35.325968510564)"
4159,"c(-78.2445583985128, 36.2248826594129)"
4160,"c(-79.5716591902061, 35.2104619637927)"
5774,"c(-80.4782433972859, 35.2405660428538)"
4161,"c(-80.5535366906315, 34.8944769913134)"
5101,"c(-81.319206, 35.529831)"
6206,"c(-81.319206, 35.529831)"
5582,"c(-81.50445, 35.53377)"
4163,"c(-81.5234352848378, 35.9392249551598)"
2587,"c(-82.0187564430381, 41.1934608760602)"
4990,"c(-82.088767, 41.268406)"
2588,"c(-82.0993721280447, 41.4806817681401)"
896,"c(-82.08143, 41.2669)"
2586,"c(-82.1806729268353, 41.3167236755807)"
4985,"c(-83.305263, 41.369505)"
5202,"c(-82.2294041652436, 41.2713810573032)"
5680,"c(-97.375857, 48.053368)"
4423,"c(-101.955115, 47.433573)"
6811,"c(-102.509168, 48.39874)"
6548,"c(-101.989732, 48.380194)"
6663,"c(-99.28633, 47.193558)"
6816,"c(-100.18822, 48.93583)"
4884,"c(-98.799385, 48.540182)"
4882,"c(-99.873349, 48.317704)"
4757,"c(-97.158472, 47.827884)"
4240,"c(-99.119151, 47.534044)"
6666,"c(-97.446082, 47.075767)"
5542,"c(-97.472778, 48.415278)"
5602,"c(-100.193229, 47.319902)"
4885,"c(-98.802172, 48.554468)"
6863,"c(-97.29012, 46.287198)"
6394,"c(-103.3311, 46.0428)"
6814,"c(-103.216876, 48.694707)"
1354,"c(-101.468, 47.8893)"
3231,"c(-98.655138, 48.162308)"
3508,"c(-97.925821, 47.816452)"
3637,"c(-97.15472, 48.48432)"
5947,"c(-99.177488, 47.178007)"
3072,"c(-99.246938, 48.919221)"
6813,"c(-98.004992, 47.787078)"
7323,"c(-98.41302, 48.409889)"
6804,"c(-100.347867, 47.48023)"
3230,"c(-100.511697, 47.762079)"
841,"c(-99.14722, 40.51389)"
5399,"c(-97.239927, 40.835622)"
855,"c(-96.7258598712386, 40.7965125491999)"
1008,"c(-96.3223177342643, 41.0715378164948)"
3208,"c(-96.3238633332156, 41.0781791699674)"
3209,"c(-96.3182795467974, 41.0708551456803)"
835,"c(-96.64028, 41.01944)"
5946,"c(-98.364344, 40.961549)"
448,"c(-96.591697647928, 40.8880442429613)"
6335,"c(-97.46921, 42.014995)"
4760,"c(-97.7834838668754, 40.4835698048081)"
4925,"c(-96.1719652596892, 41.3694501827946)"
4637,"c(-96.456825, 41.369797)"
7215,"c(-96.62864, 41.64388)"
830,"c(-97.58972, 40.68028)"
449,"c(-96.7398150026831, 40.8052263787624)"
838,"c(-95.5583, 40.28122)"
4842,"c(-96.295754606224, 41.0988731946785)"
6377,"c(-96.308432, 41.107813)"
833,"c(-96.63889, 41.01944)"
837,"c(-100.54167, 41.08333)"
834,"c(-98.35139, 40.82639)"
5036,"c(-96.407945, 41.041069)"
4579,"c(-95.89808972578, 41.0430268569608)"
5959,"c(-99.4697588477122, 40.1216053222265)"
450,"c(-100.717667988273, 41.1136139296765)"
1767,"c(-96.1373, 41.342)"
4520,"c(-98.909314, 40.660771)"
843,"c(-96.5921618617331, 41.0431804030817)"
454,"c(-95.999444, 41.143889)"
1009,"c(-96.6361659502526, 40.8889154807197)"
845,"c(-103.56681, 41.82987)"
840,"c(-101.11111, 41.14167)"
832,"c(-97.47, 41.52083)"
839,"c(-97.420182, 41.725178)"
831,"c(-96.28417, 41.25778)"
836,"c(-96.56944, 40.894444)"
842,"c(-96.70433, 41.74961)"
5123,"c(-96.342382, 41.056099)"
829,"c(-100.063889, 40.877778)"
5286,"c(-81.4618853890899, 30.495317829984)"
6368,"c(-122.2206, 40.0949)"
3022,"c(-74.18716, 40.60916)"
295,"c(-93.4782259140794, 30.3316058660943)"
6333,"c(-90.629858, 41.499056)"
5085,"c(-90.6359, 41.4843)"
6238,"c(-70.049203, 41.301292)"
7164,"c(-122.6452, 47.5853)"
3272,"c(-81.402612, 30.043648)"
4365,"c(-82.6295472673518, 28.7884912602045)"
6958,"c(-81.18098, 39.879068)"
6406,"c(-79.841, 40.4481)"
6091,"c(-80.411022581214, 39.1720905024173)"
5825,"c(-79.859666, 40.257107)"
7140,"c(-82.743606, 35.758253)"
6483,"c(-80.38654, 40.04545)"
7279,"c(-80.569897, 41.440294)"
5824,"c(-80.3868165366839, 40.0398888648789)"
6769,"c(-90.462195, 38.626436)"
7316,"c(-80.173498, 35.165017)"
3544,"c(-132.8275, 55.27685)"
1024,"c(-117.224722, 32.701619)"
1873,"c(-77.386574, 38.657749)"
4321,"c(-86.6466716493823, 36.2191427762966)"
793,"c(-80.8969231102315, 28.8215462137528)"
4808,"c(-116.325051712216, 40.1254194076259)"
602,"c(-77.167778, 37.489444)"
575,"c(-77.0475624245444, 37.5624772879119)"
6763,"c(-90.812664, 42.393678)"
4536,"c(-76.3020334275631, 36.7384479846998)"
633,"c(-80.750278, 37.145278)"
3634,"c(-81.0264655261832, 36.6573739120974)"
2250,"c(-77.6170527963734, 34.9229725838405)"
5120,"c(-76.283101, 36.766516)"
2132,"c(-84.464593, 34.686603)"
3447,"c(-121.4548128452, 38.5229432225177)"
4736,"c(-92.106, 42.6523)"
2078,"c(-84.084604, 34.568729)"
433,"c(-81.8263648000082, 29.8568925341552)"
1045,"c(-86.0392019182088, 30.4594608171506)"
805,"c(-122.313242240702, 48.454125877872)"
2506,"c(-121.951174114899, 38.2915818840189)"
4317,"c(-81.9871632314948, 30.217893199466)"
3141,"c(-122.631864, 38.153258)"
3142,"c(-122.631864, 38.153258)"
3008,"c(-80.0955217827656, 40.174650303655)"
1020,"c(-117.310556615613, 33.1213668329191)"
2595,"c(-100.778938, 46.816364)"
3013,"c(-121.679100084643, 38.3213400658537)"
1780,"c(-81.4675276262173, 30.3955253025978)"
5544,"c(-91.070112, 39.123797)"
576,"c(-77.67053795516, 38.825570766196)"
375,"c(-122.836816520921, 46.6055105098423)"
6980,"c(-116.003289, 44.477114)"
2007,"c(-94.3047838806493, 37.396278445881)"
3273,"c(-82.6199177395836, 27.7834308578677)"
3503,"c(-121.924328121264, 38.2357370395096)"
1041,"c(-82.3625202186919, 28.0803559387978)"
6567,"c(-77.871096, 34.936869)"
5010,"c(-77.91026, 34.45902)"
1933,"c(-77.8129581292084, 34.4698391147967)"
4411,"c(-77.8362669934462, 34.4730055575949)"
131,"c(-81.803000765722, 30.4756876176612)"
1124,"c(-88.949911, 42.203065)"
926,"c(-84.4517281235593, 38.8567368459541)"
577,"c(-77.3446344062114, 38.9415283895334)"
6810,"c(-83.0813004125882, 40.4387163613358)"
6282,"c(-84.2639583554409, 35.5265215440926)"
578,"c(-78.703056, 36.875)"
135,"c(-120.889941245039, 44.3205456477565)"
3342,"c(-123.2130662808, 44.0577991624332)"
38,"c(-121.607558317774, 42.177413074828)"
6740,"c(-121.813097, 42.261607)"
2591,"c(-122.912462179642, 42.4147954050131)"
1857,"c(-95.1138361065968, 32.5412028593089)"
33,"c(-122.898056954694, 44.4989315595647)"
6108,"c(-91.539571, 41.609761)"
1224,"c(-84.9283, 32.9138)"
6360,"c(-81.595925989795, 34.6621173762349)"
2238,"c(-93.030833, 31.634722)"
2935,"c(-93.030026, 31.638354)"
7258,"c(-84.608, 32.771)"
5026,"c(-78.201243730434, 43.2031865871006)"
692,"c(-77.34611, 37.53818)"
4975,"c(-78.11215, 42.794201)"
1178,"c(-89.0833823820433, 36.2798504309646)"
6109,"c(-81.9371847610687, 29.2367021570044)"
485,"c(-82.08583, 31.39527)"
6538,"c(-81.539954, 32.541037)"
473,"c(-81.30158, 31.956778)"
6749,"c(-81.947, 32.7826)"
68,"c(-121.744138922873, 37.5569121622125)"
2904,"c(-121.762092242587, 37.5568877070594)"
821,"c(-82.69388, 32.67527)"
2891,"c(-119.27056854915, 34.4426347708245)"
5321,"c(-84.773648, 34.617138)"
2998,"c(-82.4889384417189, 28.3157675011545)"
935,"c(-88.7358350717546, 30.4744707367204)"
7246,"c(-83.2045, 33.5883)"
6678,"c(-122.553660206744, 46.8216613794484)"
6591,"c(-79.6071173444799, 39.6243338437762)"
474,"c(-81.575, 32.317)"
7234,"c(-89.3851179695747, 37.1612904748918)"
1476,"c(-84.551871046878, 35.4724871406348)"
484,"c(-85.151444, 34.294739)"
3292,"c(-85.224463169304, 41.2164992162747)"
6618,"c(-85.2296378816201, 41.2159497653635)"
66,"c(-121.317315685964, 38.8485438775362)"
3227,"c(-94.402256, 36.183886)"
7175,"c(-81.1615704762764, 28.1256750890429)"
3061,"c(-81.680675, 28.187894)"
1116,"c(-84.7267, 32.674)"
5347,"c(-116.941353, 32.601123)"
5769,"c(-83.1104208638199, 29.4207319920028)"
3525,"c(-122.222021, 37.962563)"
5272,"c(-73.8314868323133, 41.6969839816948)"
1981,"c(-96.1522565386874, 42.2735125140519)"
4518,"c(-81.207344, 39.107441)"
6012,"c(-78.871, 38.143)"
1165,"c(-76.790322, 41.114328)"
1154,"c(-77.826103, 40.273406)"
1155,"c(-78.556777, 40.647908)"
6285,"c(-78.611578, 40.158492)"
1156,"c(-78.068394, 39.972313)"
1157,"c(-78.037172, 40.488128)"
1167,"c(-77.796111, 41.495833)"
1153,"c(-78.333844, 40.459514)"
3258,"c(-79.41205, 40.69273)"
1164,"c(-77.396389, 41.886111)"
3261,"c(-78.85278, 41.14722)"
3263,"c(-78.86923, 41.24066)"
3390,"c(-78.610639, 40.768972)"
1872,"c(-79.331484, 41.707561)"
3157,"c(-75.161734, 39.951224)"
4267,"c(-122.419, 47.1719)"
6106,"c(-122.798188239832, 45.6163287307396)"
1958,"c(-65.837583, 18.396361)"
6089,"c(-77.024377111432, 40.1718250361639)"
4606,"c(-76.7000870928788, 39.8534073847744)"
5671,"c(-77.024377111432, 40.1718250361639)"
6486,"c(-76.2670643110932, 41.1748374835333)"
5284,"c(-75.8850225750013, 40.6586478767583)"
6033,"c(-75.3097937498365, 40.479974044771)"
3138,"c(-77.6066644643382, 41.9301904271816)"
2857,"c(-77.6223119645586, 41.9424182107821)"
7035,"c(-76.5760556287093, 40.0393687144937)"
6356,"c(-75.264279, 39.966181)"
6652,"c(-75.8518966863069, 40.773571909015)"
928,"c(-85.6584257504251, 37.7653670534696)"
1959,"c(-85.7023512843704, 38.1331446827484)"
1957,"c(-85.7520865721334, 38.1165628180421)"
5930,"c(-93.043439, 42.381614)"
6768,"c(-80.466108202606, 41.7604970532324)"
4864,"c(-84.5094165405362, 35.7368544337061)"
881,"c(-121.481538184687, 36.9761331322371)"
696,"c(-96.291304, 28.687048)"
4504,"c(-80.858340389404, 33.8766732492859)"
5935,"c(-80.1433, 33.2299)"
5508,"c(-80.6931, 32.805)"
5340,"c(-81.4967045427111, 34.7149575239304)"
6100,"c(-81.0925072311131, 32.6101097054838)"
2728,"c(-111.416039155106, 31.866754)"
2206,"c(-120.153283, 35.599527)"
634,"c(-77.131111, 37.668056)"
579,"c(-76.9138700528268, 37.540653571779)"
580,"c(-77.5910709636099, 38.6422714104486)"
5635,"c(-90.126341637387, 32.6091437333889)"
189,"c(-81.6473744314765, 26.4010211805929)"
2829,"c(-81.6206150983987, 26.4028979020566)"
2087,"c(-81.2481197207416, 26.2644987845031)"
2081,"c(-81.3661505390643, 26.7228875590692)"
868,"c(-81.609, 41.069)"
3210,"c(-73.7512377487364, 42.5881457491777)"
299,"c(-90.4365159332414, 29.8333858713961)"
2933,"c(-88.6189905925272, 30.6904104981107)"
6168,"c(-76.998694, 39.335278)"
1442,"c(-83.316, 31.959)"
1203,"c(-93.9112294852894, 31.5824623315877)"
5383,"c(-77.1325, 39.316389)"
256,"c(-81.7953839308298, 27.5177667745152)"
129,"c(-81.5521694643948, 30.2912470995106)"
729,"c(-89.3848016809955, 32.780884586237)"
3223,"c(-90.2328724298664, 32.1402423458003)"
920,"c(-83.44017, 41.64763)"
2465,"c(-92.5152461127561, 31.2766781657949)"
6707,"c(-89.488263, 42.306646)"
4452,"c(-76.37912, 39.328415)"
3118,"c(-92.2455382509097, 31.0828095688583)"
3353,"c(-91.6091, 33.215)"
1870,"c(-93.75759, 32.984287)"
1706,"c(-81.2173633618842, 29.6174071489789)"
5356,"c(-80.4950588748211, 39.9341366053019)"
1471,"c(-87.0705508805212, 30.5520996508972)"
5375,"c(-81.5053389463732, 26.4427326407902)"
1776,"c(-87.6492315475022, 30.9348361811365)"
7205,"c(-92.4579075771186, 38.3568690945858)"
6458,"c(-122.595688, 38.213595)"
581,"c(-77.6447447851595, 38.5841544326973)"
2854,"c(-118.334133, 34.646042)"
1032,"c(-93.1875148981761, 30.0309392098322)"
4356,"c(-93.1872482586319, 30.0417894572571)"
3291,"c(-93.5012067091232, 31.5696026087999)"
475,"c(-81.955, 33.4433)"
2676,"c(-81.9691406586943, 33.4335193667179)"
1730,"c(-78.120556, 37.747222)"
6836,"c(-89.319645, 35.035235)"
2166,"c(-78.6064626618811, 37.7598356166726)"
5768,"c(-120.930993670626, 36.8986607299771)"
5285,"c(-81.9497111530153, 30.6758898315595)"
777,"c(-80.2160553890972, 33.2605906778773)"
7074,"c(-79.194, 37.294)"
2568,"c(-110.879585, 31.953758)"
6013,"c(-80.445054, 33.061518)"
801,"c(-81.0659702198693, 41.5522733443132)"
1951,"c(-80.7118224859941, 28.500882575685)"
4716,"c(-85.6547694624854, 30.5429898431349)"
526,"c(-84.818908, 32.721994)"
476,"c(-82.294686, 32.877269)"
695,"c(-94.6535024054537, 31.0839722141533)"
879,"c(-79.343333, 37.836667)"
6169,"c(-81.8594987927697, 27.4506000365961)"
2467,"c(-149.3, 61.67)"
2468,"c(-149.43, 61.62)"
582,"c(-77.7203592582038, 39.310396715413)"
2625,"c(-123.967, 45.022)"
2744,"c(-93.7645, 32.9319)"
6561,"c(-113.893968, 34.258622)"
6699,"c(-81.766551, 32.937633)"
71,"c(-121.965440377333, 37.670992044098)"
3064,"c(-76.1002921272107, 36.9039011038644)"
3387,"c(-81.4645145484804, 29.869827007047)"
5108,"c(-80.147619, 33.712395)"
6346,"c(-81.445694, 34.892241)"
5066,"c(-80.240554, 32.627515)"
6767,"c(-79.105047, 35.811372)"
6210,"c(-90.3132997949993, 30.5562364847757)"
4572,"c(-91.4086526791262, 30.6545483789239)"
2989,"c(-91.4025464472275, 30.6442739038377)"
6762,"c(-95.900245, 41.563033)"
5781,"c(-90.6803, 30.3665)"
3481,"c(-95.807203, 41.209099)"
2356,"c(-81.4159182776433, 32.6693080099128)"
73,"c(-121.655891, 38.416142)"
3286,"c(-80.221677, 32.845339)"
6890,"c(-90.2086646579856, 29.167809474722)"
285,"c(-81.1393984531664, 29.0805629333076)"
1231,"c(-74.23076, 40.56393)"
2659,"c(-118.261707756971, 33.7386208757968)"
5041,"c(-117.10251, 32.587049)"
4608,"c(-148.968333, 60.812631)"
1444,"c(-121.597656241164, 39.3899588379948)"
6295,"c(-84.4279430674452, 35.4306161300294)"
5483,"c(-82.68175, 36.604694)"
501,"c(-84.25389, 33.02583)"
1005,"c(-84.245, 33.032)"
3071,"c(-77.9046219591971, 38.4091490551092)"
6571,"c(-77.071464, 38.365646)"
3630,"c(-112.752774, 33.281562)"
7238,"c(-89.11302, 40.29265)"
7270,"c(-88.0247100688758, 42.4834213989157)"
1487,"c(-84.8562607515355, 34.825177413783)"
6183,"c(-83.0727597945666, 36.4405826302247)"
870,"c(-83.801, 39.232)"
636,"c(-76.6381, 36.70329)"
477,"c(-83.6466, 33.54944)"
1864,"c(-78.7543420779167, 34.8401340526449)"
637,"c(-77.4361, 37.353)"
3472,"c(-66.506568, 18.46562)"
276,"c(-121.650971594569, 38.4864168209755)"
2239,"c(-84.55252, 33.06091)"
6542,"c(-80.904, 32.4475)"
2133,"c(-77.413333, 38.401111)"
2134,"c(-77.97195, 38.41334)"
6705,"c(-81.9421, 41.3013)"
1179,"c(-79.0814, 36.1398)"
